primary_key,Codes,livestock,year,quantity
863,111160137,Cattle,1999,139
864,111160137,Cattle,2009,52
865,111160137,Pigs,1989,21
866,111160137,Pigs,1999,20
867,111160137,Pigs,2009,2
868,111160137,Sheep,1989,13
869,111160137,Sheep,1999,- -
870,111160137,Sheep,2009,178
871,111160137,Goats,1989,- -
872,111160137,Goats,1999,- -
873,111160137,Goats,2009,22
874,111160137,Equidae,1989,- -
875,111160137,Equidae,1999,5
876,111160137,Equidae,2009,11
877,111160137,Poultry,1989,2854
878,111160137,Poultry,1999,2118
879,111160137,Poultry,2009,1087
880,111160137,Rabbits,1989,94
881,111160137,Rabbits,1999,490
882,111160137,Rabbits,2009,364
883,111160138,Cattle,1989,38
884,111160138,Cattle,1999,40
885,111160138,Cattle,2009,73
886,111160138,Pigs,1989,- -
887,111160138,Pigs,1999,4
888,111160138,Pigs,2009,- -
889,111160138,Sheep,1989,9
890,111160138,Sheep,1999,18
891,111160138,Sheep,2009,67
892,111160138,Goats,1989,- -
893,111160138,Goats,1999,- -
894,111160138,Goats,2009,34
895,111160138,Equidae,1989,- -
896,111160138,Equidae,1999,- -
897,111160138,Equidae,2009,1
898,111160138,Poultry,1989,406
899,111160138,Poultry,1999,513
900,111160138,Poultry,2009,478
901,111160138,Rabbits,1989,- -
902,111160138,Rabbits,1999,68
903,111160138,Rabbits,2009,67
904,111160139,Cattle,1989,48
905,111160139,Cattle,1999,49
906,111160139,Cattle,2009,62
907,111160139,Pigs,1989,- -
908,111160139,Pigs,1999,10
909,111160139,Pigs,2009,5
910,111160139,Sheep,1989,54
911,111160139,Sheep,1999,75
912,111160139,Sheep,2009,37
913,111160139,Goats,1989,- -
914,111160139,Goats,1999,- -
915,111160139,Goats,2009,15
916,111160139,Equidae,1989,- -
917,111160139,Equidae,1999,- -
918,111160139,Equidae,2009,2
919,111160139,Poultry,1989,740
920,111160139,Poultry,1999,567
921,111160139,Poultry,2009,188
922,111160139,Rabbits,1989,9
923,111160139,Rabbits,1999,24
924,111160139,Rabbits,2009,18
925,111160140,Cattle,1989,161
926,111160140,Cattle,1999,90
927,111160140,Cattle,2009,60
928,111160140,Pigs,1989,30
929,111160140,Pigs,1999,15
930,111160140,Pigs,2009,5
931,111160140,Sheep,1989,276
932,111160140,Sheep,1999,163
933,111160140,Sheep,2009,186
934,111160140,Goats,1989,1071
935,111160140,Goats,1999,478
936,111160140,Goats,2009,137
937,111160140,Equidae,1989,5
938,111160140,Equidae,1999,7
939,111160140,Equidae,2009,11
940,111160140,Poultry,1989,1906
941,111160140,Poultry,1999,1812
942,111160140,Poultry,2009,1216
943,111160140,Rabbits,1989,111
944,111160140,Rabbits,1999,216
945,111160140,Rabbits,2009,268
946,111160141,Cattle,1989,82
947,111160141,Cattle,1999,55
948,111160141,Cattle,2009,31
949,111160141,Pigs,1989,5
950,111160141,Pigs,1999,23
951,111160141,Pigs,2009,16
952,111160141,Sheep,1989,20
953,111160141,Sheep,1999,57
954,111160141,Sheep,2009,108
955,111160141,Goats,1989,- -
956,111160141,Goats,1999,29
957,111160141,Goats,2009,69
958,111160141,Equidae,1989,5
959,111160141,Equidae,1999,5
960,111160141,Equidae,2009,1
961,111160141,Poultry,1989,936
962,111160141,Poultry,1999,808
963,111160141,Poultry,2009,395
964,111160141,Rabbits,1989,79
965,111160141,Rabbits,1999,157
966,111160141,Rabbits,2009,153
967,111160142,Cattle,1989,101
968,111160142,Cattle,1999,71
969,111160142,Cattle,2009,35
970,111160142,Pigs,1989,36
971,111160142,Pigs,1999,19
972,111160142,Pigs,2009,6
973,111160142,Sheep,1989,23
974,111160142,Sheep,1999,35
975,111160142,Sheep,2009,46
976,111160142,Goats,1989,11
977,111160142,Goats,1999,8
978,111160142,Goats,2009,7
979,111160142,Equidae,1989,- -
980,111160142,Equidae,1999,- -
981,111160142,Equidae,2009,- -
982,111160142,Poultry,1989,1614
983,111160142,Poultry,1999,922
984,111160142,Poultry,2009,801
985,111160142,Rabbits,1989,102
986,111160142,Rabbits,1999,177
987,111160142,Rabbits,2009,84
988,111160143,Cattle,1989,99
989,111160143,Cattle,1999,63
990,111160143,Cattle,2009,24
991,111160143,Pigs,1989,14
992,111160143,Pigs,1999,16
993,111160143,Pigs,2009,3
994,111160143,Sheep,1989,56
995,111160143,Sheep,1999,25
996,111160143,Sheep,2009,104
997,111160143,Goats,1989,- -
998,111160143,Goats,1999,- -
999,111160143,Goats,2009,13
1000,111160143,Equidae,1989,- -
1001,111160143,Equidae,1999,- -
1002,111160143,Equidae,2009,1
1003,111160143,Poultry,1989,768
1004,111160143,Poultry,1999,701
1005,111160143,Poultry,2009,493
1006,111160143,Rabbits,1989,59
1007,111160143,Rabbits,1999,132
1008,111160143,Rabbits,2009,125
1009,111160144,Cattle,1989,212
1010,111160144,Cattle,1999,172
1011,111160144,Cattle,2009,123
1012,111160144,Pigs,1989,84
1013,111160144,Pigs,1999,34
1014,111160144,Pigs,2009,4
1015,111160144,Sheep,1989,557
1016,111160144,Sheep,1999,405
1017,111160144,Sheep,2009,286
1018,111160144,Goats,1989,237
1019,111160144,Goats,1999,201
1020,111160144,Goats,2009,160
1021,111160144,Equidae,1989,- -
1022,111160144,Equidae,1999,6
1023,111160144,Equidae,2009,44
1024,111160144,Poultry,1989,1203
1025,111160144,Poultry,1999,773
1026,111160144,Poultry,2009,423
1027,111160144,Rabbits,1989,10
1028,111160144,Rabbits,1999,75
1029,111160144,Rabbits,2009,155
1030,111160145,Cattle,1989,752
1031,111160145,Cattle,1999,696
1032,111160145,Cattle,2009,708
1033,111160145,Pigs,1989,58
1034,111160145,Pigs,1999,10
1035,111160145,Pigs,2009,- -
1036,111160145,Sheep,1989,537
1037,111160145,Sheep,1999,234
1038,111160145,Sheep,2009,212
1039,111160145,Goats,1989,72
1040,111160145,Goats,1999,43
1041,111160145,Goats,2009,72
1042,111160145,Equidae,1989,58
1043,111160145,Equidae,1999,130
1044,111160145,Equidae,2009,181
1045,111160145,Poultry,1989,1415
1046,111160145,Poultry,1999,1089
1047,111160145,Poultry,2009,651
1048,111160145,Rabbits,1989,90
1049,111160145,Rabbits,1999,95
1050,111160145,Rabbits,2009,128
1051,111160146,Cattle,1989,808
1052,111160146,Cattle,1999,920
1053,111160146,Cattle,2009,798
1054,111160146,Pigs,1989,50
1055,111160146,Pigs,1999,99
1056,111160146,Pigs,2009,30
1057,111160146,Sheep,1989,652
1058,111160146,Sheep,1999,696
1059,111160146,Sheep,2009,536
1060,111160146,Goats,1989,1114
1061,111160146,Goats,1999,1402
1062,111160146,Goats,2009,145
1063,111160146,Equidae,1989,91
1064,111160146,Equidae,1999,241
1065,111160146,Equidae,2009,186
1066,111160146,Poultry,1989,2772
1067,111160146,Poultry,1999,2519
1068,111160146,Poultry,2009,1530
1069,111160146,Rabbits,1989,136
1070,111160146,Rabbits,1999,601
1071,111160146,Rabbits,2009,428
1072,111160147,Cattle,1989,90
1073,111160147,Cattle,1999,53
1074,111160147,Cattle,2009,67
1075,111160147,Pigs,1989,6
1076,111160147,Pigs,1999,4
1077,111160147,Pigs,2009,- -
1078,111160147,Sheep,1989,30
1079,111160147,Sheep,1999,74
1080,111160147,Sheep,2009,82
1081,111160147,Goats,1989,17
1082,111160147,Goats,1999,- -
1083,111160147,Goats,2009,74
1084,111160147,Equidae,1989,- -
1085,111160147,Equidae,1999,- -
1086,111160147,Equidae,2009,- -
1087,111160147,Poultry,1989,1088
1088,111160147,Poultry,1999,982
1089,111160147,Poultry,2009,663
1090,111160147,Rabbits,1989,101
1091,111160147,Rabbits,1999,287
1092,111160147,Rabbits,2009,196
1093,111160148,Cattle,1989,33
1094,111160148,Cattle,1999,28
1095,111160148,Cattle,2009,14
1096,111160148,Pigs,1989,15
1097,111160148,Pigs,1999,4
1098,111160148,Pigs,2009,- -
1099,111160148,Sheep,1989,- -
1100,111160148,Sheep,1999,- -
1101,111160148,Sheep,2009,3
1102,111160148,Goats,1989,- -
1103,111160148,Goats,1999,- -
1104,111160148,Goats,2009,69
1105,111160148,Equidae,1989,- -
1106,111160148,Equidae,1999,- -
1107,111160148,Equidae,2009,1
1108,111160148,Poultry,1989,445
1109,111160148,Poultry,1999,400
1110,111160148,Poultry,2009,299
1111,111160148,Rabbits,1989,68
1112,111160148,Rabbits,1999,123
1113,111160148,Rabbits,2009,126
1114,111160149,Cattle,1989,295
1115,111160149,Cattle,1999,278
1116,111160149,Cattle,2009,337
1117,111160149,Pigs,1989,35
1118,111160149,Pigs,1999,31
1119,111160149,Pigs,2009,27
1120,111160149,Sheep,1989,286
1121,111160149,Sheep,1999,239
1122,111160149,Sheep,2009,351
1123,111160149,Goats,1989,180
1124,111160149,Goats,1999,126
1125,111160149,Goats,2009,339
1126,111160149,Equidae,1989,53
1127,111160149,Equidae,1999,37
1128,111160149,Equidae,2009,43
1129,111160149,Poultry,1989,2071
1130,111160149,Poultry,1999,1552
1131,111160149,Poultry,2009,1419
1132,111160149,Rabbits,1989,149
1133,111160149,Rabbits,1999,174
1134,111160149,Rabbits,2009,442
1135,111160150,Cattle,1989,53
1136,111160150,Cattle,1999,27
1137,111160150,Cattle,2009,8
1138,111160150,Pigs,1989,11
1139,111160150,Pigs,1999,13
1140,111160150,Pigs,2009,1
1141,111160150,Sheep,1989,59
1142,111160150,Sheep,1999,- -
1143,111160150,Sheep,2009,14
1144,111160150,Goats,1989,- -
1145,111160150,Goats,1999,- -
1146,111160150,Goats,2009,1
1147,111160150,Equidae,1989,- -
1148,111160150,Equidae,1999,- -
1149,111160150,Equidae,2009,30
1150,111160150,Poultry,1989,713
1151,111160150,Poultry,1999,377
1152,111160150,Poultry,2009,141
1153,111160150,Rabbits,1989,62
1154,111160150,Rabbits,1999,58
1155,111160150,Rabbits,2009,17
1156,111160151,Cattle,1989,78
1157,111160151,Cattle,1999,52
1158,111160151,Cattle,2009,57
1159,111160151,Pigs,1989,25
1160,111160151,Pigs,1999,19
1161,111160151,Pigs,2009,4
1162,111160151,Sheep,1989,20
1163,111160151,Sheep,1999,158
1164,111160151,Sheep,2009,193
1165,111160151,Goats,1989,13
1166,111160151,Goats,1999,- -
1167,111160151,Goats,2009,64
1168,111160151,Equidae,1989,- -
1169,111160151,Equidae,1999,- -
1170,111160151,Equidae,2009,1
1171,111160151,Poultry,1989,997
1172,111160151,Poultry,1999,1305
1173,111160151,Poultry,2009,823
1174,111160151,Rabbits,1989,92
1175,111160151,Rabbits,1999,219
1176,111160151,Rabbits,2009,152
1177,111160152,Cattle,1989,- -
1178,111160152,Cattle,1999,- -
1179,111160152,Cattle,2009,- -
1180,111160152,Pigs,1989,- -
1181,111160152,Pigs,1999,- -
1182,111160152,Pigs,2009,- -
1183,111160152,Sheep,1989,- -
1184,111160152,Sheep,1999,- -
1185,111160152,Sheep,2009,- -
1186,111160152,Goats,1989,- -
1187,111160152,Goats,1999,- -
1188,111160152,Goats,2009,- -
1189,111160152,Equidae,1989,- -
1190,111160152,Equidae,1999,- -
1191,111160152,Equidae,2009,- -
1192,111160152,Poultry,1989,- -
1193,111160152,Poultry,1999,- -
1194,111160152,Poultry,2009,- -
1195,111160152,Rabbits,1989,- -
1196,111160152,Rabbits,1999,- -
1197,111160152,Rabbits,2009,- -
1198,111160153,Cattle,1989,- -
1199,111160153,Cattle,1999,- -
1200,111160153,Cattle,2009,- -
1201,111160153,Pigs,1989,- -
1202,111160153,Pigs,1999,- -
1203,111160153,Pigs,2009,- -
1204,111160153,Sheep,1989,- -
1205,111160153,Sheep,1999,- -
1206,111160153,Sheep,2009,- -
1207,111160153,Goats,1989,- -
1208,111160153,Goats,1999,- -
1209,111160153,Goats,2009,- -
1210,111160153,Equidae,1989,- -
1211,111160153,Equidae,1999,- -
1212,111160153,Equidae,2009,- -
1213,111160153,Poultry,1989,- -
1214,111160153,Poultry,1999,- -
1215,111160153,Poultry,2009,- -
1216,111160153,Rabbits,1989,- -
1217,111160153,Rabbits,1999,- -
1218,111160153,Rabbits,2009,- -
1219,111160154,Cattle,1989,- -
1220,111160154,Cattle,1999,- -
1221,111160154,Cattle,2009,- -
1222,111160154,Pigs,1989,- -
1223,111160154,Pigs,1999,- -
1224,111160154,Pigs,2009,- -
1225,111160154,Sheep,1989,- -
1226,111160154,Sheep,1999,- -
1227,111160154,Sheep,2009,- -
1228,111160154,Goats,1989,- -
1229,111160154,Goats,1999,- -
1230,111160154,Goats,2009,- -
1231,111160154,Equidae,1989,- -
1232,111160154,Equidae,1999,- -
1233,111160154,Equidae,2009,- -
1234,111160154,Poultry,1989,- -
1235,111160154,Poultry,1999,- -
1236,111160154,Poultry,2009,- -
1237,111160154,Rabbits,1989,- -
1238,111160154,Rabbits,1999,- -
1239,111160154,Rabbits,2009,- -
1240,111160155,Cattle,1989,- -
1241,111160155,Cattle,1999,- -
1242,111160155,Cattle,2009,- -
1243,111160155,Pigs,1989,- -
1244,111160155,Pigs,1999,- -
1245,111160155,Pigs,2009,- -
1246,111160155,Sheep,1989,- -
1247,111160155,Sheep,1999,- -
1248,111160155,Sheep,2009,- -
1249,111160155,Goats,1989,- -
1250,111160155,Goats,1999,- -
1251,111160155,Goats,2009,- -
1252,111160155,Equidae,1989,- -
1253,111160155,Equidae,1999,- -
1254,111160155,Equidae,2009,- -
1255,111160155,Poultry,1989,- -
1256,111160155,Poultry,1999,- -
1257,111160155,Poultry,2009,- -
1258,111160155,Rabbits,1989,- -
1259,111160155,Rabbits,1999,- -
1260,111160155,Rabbits,2009,- -
1261,111160156,Cattle,1989,- -
1262,111160156,Cattle,1999,- -
1263,111160156,Cattle,2009,- -
1264,111160156,Pigs,1989,- -
1265,111160156,Pigs,1999,- -
1266,111160156,Pigs,2009,- -
1267,111160156,Sheep,1989,- -
1268,111160156,Sheep,1999,- -
1269,111160156,Sheep,2009,- -
1270,111160156,Goats,1989,- -
1271,111160156,Goats,1999,- -
1272,111160156,Goats,2009,- -
1273,111160156,Equidae,1989,- -
1274,111160156,Equidae,1999,- -
1275,111160156,Equidae,2009,- -
1276,111160156,Poultry,1989,- -
1277,111160156,Poultry,1999,- -
1278,111160156,Poultry,2009,- -
1279,111160156,Rabbits,1989,- -
1280,111160156,Rabbits,1999,- -
1281,111160156,Rabbits,2009,- -
1282,111160157,Cattle,1989,- -
1283,111160157,Cattle,1999,- -
1284,111160157,Cattle,2009,- -
1285,111160157,Pigs,1989,- -
1286,111160157,Pigs,1999,- -
1287,111160157,Pigs,2009,- -
1288,111160157,Sheep,1989,- -
1289,111160157,Sheep,1999,- -
1290,111160157,Sheep,2009,- -
1291,111160157,Goats,1989,- -
1292,111160157,Goats,1999,- -
1293,111160157,Goats,2009,- -
1294,111160157,Equidae,1989,- -
1295,111160157,Equidae,1999,- -
1296,111160157,Equidae,2009,- -
1297,111160157,Poultry,1989,- -
1298,111160157,Poultry,1999,- -
1299,111160157,Poultry,2009,- -
1300,111160157,Rabbits,1989,- -
1301,111160157,Rabbits,1999,- -
1302,111160157,Rabbits,2009,- -
1303,111160158,Cattle,1989,- -
1304,111160158,Cattle,1999,- -
1305,111160158,Cattle,2009,- -
1306,111160158,Pigs,1989,- -
1307,111160158,Pigs,1999,- -
1308,111160158,Pigs,2009,- -
1309,111160158,Sheep,1989,- -
1310,111160158,Sheep,1999,- -
1311,111160158,Sheep,2009,- -
1312,111160158,Goats,1989,- -
1313,111160158,Goats,1999,- -
1314,111160158,Goats,2009,- -
1315,111160158,Equidae,1989,- -
1316,111160158,Equidae,1999,- -
1317,111160158,Equidae,2009,- -
1318,111160158,Poultry,1989,- -
1319,111160158,Poultry,1999,- -
1320,111160158,Poultry,2009,- -
1321,111160158,Rabbits,1989,- -
1322,111160158,Rabbits,1999,- -
1323,111160158,Rabbits,2009,- -
1324,111160159,Cattle,1989,- -
1325,111160159,Cattle,1999,- -
1326,111160159,Cattle,2009,- -
1327,111160159,Pigs,1989,- -
1328,111160159,Pigs,1999,- -
1329,111160159,Pigs,2009,- -
1330,111160159,Sheep,1989,- -
1331,111160159,Sheep,1999,- -
1332,111160159,Sheep,2009,- -
1333,111160159,Goats,1989,- -
1334,111160159,Goats,1999,- -
1335,111160159,Goats,2009,- -
1336,111160159,Equidae,1989,- -
1337,111160159,Equidae,1999,- -
1338,111160159,Equidae,2009,- -
1339,111160159,Poultry,1989,- -
1340,111160159,Poultry,1999,- -
1341,111160159,Poultry,2009,- -
1342,111160159,Rabbits,1989,- -
1343,111160159,Rabbits,1999,- -
1344,111160159,Rabbits,2009,- -
1345,111160160,Cattle,1989,- -
1346,111160160,Cattle,1999,- -
1347,111160160,Cattle,2009,- -
1348,111160160,Pigs,1989,- -
1349,111160160,Pigs,1999,- -
1350,111160160,Pigs,2009,- -
1351,111160160,Sheep,1989,- -
1352,111160160,Sheep,1999,- -
1353,111160160,Sheep,2009,- -
1354,111160160,Goats,1989,- -
1355,111160160,Goats,1999,- -
1356,111160160,Goats,2009,- -
1357,111160160,Equidae,1989,- -
1358,111160160,Equidae,1999,- -
1359,111160160,Equidae,2009,- -
1360,111160160,Poultry,1989,- -
1361,111160160,Poultry,1999,- -
1362,111160160,Poultry,2009,- -
1363,111160160,Rabbits,1989,- -
1364,111160160,Rabbits,1999,- -
1365,111160160,Rabbits,2009,- -
1366,111160161,Cattle,1989,- -
1367,111160161,Cattle,1999,- -
1368,111160161,Cattle,2009,- -
1369,111160161,Pigs,1989,- -
1370,111160161,Pigs,1999,- -
1371,111160161,Pigs,2009,- -
1372,111160161,Sheep,1989,- -
1373,111160161,Sheep,1999,- -
1374,111160161,Sheep,2009,- -
1375,111160161,Goats,1989,- -
1376,111160161,Goats,1999,- -
1377,111160161,Goats,2009,- -
1378,111160161,Equidae,1989,- -
1379,111160161,Equidae,1999,- -
1380,111160161,Equidae,2009,- -
1381,111160161,Poultry,1989,- -
1382,111160161,Poultry,1999,- -
1383,111160161,Poultry,2009,- -
1384,111160161,Rabbits,1989,- -
1385,111160161,Rabbits,1999,- -
1386,111160161,Rabbits,2009,- -
1387,111160162,Cattle,1989,- -
1388,111160162,Cattle,1999,- -
1389,111160162,Cattle,2009,- -
1390,111160162,Pigs,1989,- -
1391,111160162,Pigs,1999,- -
1392,111160162,Pigs,2009,- -
1393,111160162,Sheep,1989,- -
1394,111160162,Sheep,1999,- -
1395,111160162,Sheep,2009,- -
1396,111160162,Goats,1989,- -
1397,111160162,Goats,1999,- -
1398,111160162,Goats,2009,- -
1399,111160162,Equidae,1989,- -
1400,111160162,Equidae,1999,- -
1401,111160162,Equidae,2009,- -
1402,111160162,Poultry,1989,- -
1403,111160162,Poultry,1999,- -
1404,111160162,Poultry,2009,- -
1405,111160162,Rabbits,1989,- -
1406,111160162,Rabbits,1999,- -
1407,111160162,Rabbits,2009,- -
1408,111160163,Cattle,1989,- -
1409,111160163,Cattle,1999,- -
1410,111160163,Cattle,2009,- -
1411,111160163,Pigs,1989,- -
1412,111160163,Pigs,1999,- -
1413,111160163,Pigs,2009,- -
1414,111160163,Sheep,1989,- -
1415,111160163,Sheep,1999,- -
1416,111160163,Sheep,2009,- -
1417,111160163,Goats,1989,- -
1418,111160163,Goats,1999,- -
1419,111160163,Goats,2009,- -
1420,111160163,Equidae,1989,- -
1421,111160163,Equidae,1999,- -
1422,111160163,Equidae,2009,- -
1423,111160163,Poultry,1989,- -
1424,111160163,Poultry,1999,- -
1425,111160163,Poultry,2009,- -
1426,111160163,Rabbits,1989,- -
1427,111160163,Rabbits,1999,- -
1428,111160163,Rabbits,2009,- -
1429,111160164,Cattle,1989,- -
1430,111160164,Cattle,1999,- -
1431,111160164,Cattle,2009,- -
1432,111160164,Pigs,1989,- -
1433,111160164,Pigs,1999,- -
1434,111160164,Pigs,2009,- -
1435,111160164,Sheep,1989,- -
1436,111160164,Sheep,1999,- -
1437,111160164,Sheep,2009,- -
1438,111160164,Goats,1989,- -
1439,111160164,Goats,1999,- -
1440,111160164,Goats,2009,- -
1441,111160164,Equidae,1989,- -
1442,111160164,Equidae,1999,- -
1443,111160164,Equidae,2009,- -
1444,111160164,Poultry,1989,- -
1445,111160164,Poultry,1999,- -
1446,111160164,Poultry,2009,- -
1447,111160164,Rabbits,1989,- -
1448,111160164,Rabbits,1999,- -
1449,111160164,Rabbits,2009,- -
1450,1111602,Cattle,1989,2328
1451,1111602,Cattle,1999,1352
1452,1111602,Cattle,2009,504
1453,1111602,Pigs,1989,1000
1454,1111602,Pigs,1999,300
1455,1111602,Pigs,2009,184
1456,1111602,Sheep,1989,2154
1457,1111602,Sheep,1999,1910
1458,1111602,Sheep,2009,2077
1459,1111602,Goats,1989,737
1460,1111602,Goats,1999,271
1461,1111602,Goats,2009,209
1462,1111602,Equidae,1989,33
1463,1111602,Equidae,1999,175
1464,1111602,Equidae,2009,69
1465,1111602,Poultry,1989,53589
1466,1111602,Poultry,1999,95517
1467,1111602,Poultry,2009,19945
1468,1111602,Rabbits,1989,2095
1469,1111602,Rabbits,1999,8984
1470,1111602,Rabbits,2009,10691
1471,111160201,Cattle,1989,183
1472,111160201,Cattle,1999,74
1473,111160201,Cattle,2009,19
1474,111160201,Pigs,1989,39
1475,111160201,Pigs,1999,14
1476,111160201,Pigs,2009,1
1477,111160201,Sheep,1989,17
1478,111160201,Sheep,1999,- -
1479,111160201,Sheep,2009,18
1480,111160201,Goats,1989,34
1481,111160201,Goats,1999,- -
1482,111160201,Goats,2009,3
1483,111160201,Equidae,1989,- -
1484,111160201,Equidae,1999,5
1485,111160201,Equidae,2009,- -
1486,111160201,Poultry,1989,6745
1487,111160201,Poultry,1999,656
1488,111160201,Poultry,2009,247
1489,111160201,Rabbits,1989,60
1490,111160201,Rabbits,1999,165
1491,111160201,Rabbits,2009,112
1492,111160202,Cattle,1989,98
1493,111160202,Cattle,1999,57
1494,111160202,Cattle,2009,12
1495,111160202,Pigs,1989,26
1496,111160202,Pigs,1999,34
1497,111160202,Pigs,2009,- -
1498,111160202,Sheep,1989,539
1499,111160202,Sheep,1999,544
1500,111160202,Sheep,2009,437
1501,111160202,Goats,1989,201
1502,111160202,Goats,1999,- -
1503,111160202,Goats,2009,- -
1504,111160202,Equidae,1989,5
1505,111160202,Equidae,1999,47
1506,111160202,Equidae,2009,36
1507,111160202,Poultry,1989,835
1508,111160202,Poultry,1999,776
1509,111160202,Poultry,2009,371
1510,111160202,Rabbits,1989,26
1511,111160202,Rabbits,1999,163
1512,111160202,Rabbits,2009,34
1513,111160203,Cattle,1989,83
1514,111160203,Cattle,1999,49
1515,111160203,Cattle,2009,14
1516,111160203,Pigs,1989,17
1517,111160203,Pigs,1999,35
1518,111160203,Pigs,2009,1
1519,111160203,Sheep,1989,116
1520,111160203,Sheep,1999,184
1521,111160203,Sheep,2009,454
1522,111160203,Goats,1989,- -
1523,111160203,Goats,1999,- -
1524,111160203,Goats,2009,23
1525,111160203,Equidae,1989,- -
